SMI,Target,Property
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c(cc3)ccc3C,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c3ccc(F)cc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c3ccccc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c(cc3C)ccc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c3c(F)cc(F)cc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2coc(n2)-c3cc(Cl)c(F)cc3,PPARa,agonist
COC(=O)N(CC([O-])=O)[C@@H](C)c1cc(ccc1)OCc2coc(n2)-c3ccc(Cl)cc3,PPARa,agonist
COC(=O)N(CC([O-])=O)[C@@H](C)c1cc(ccc1)OCc2coc(n2)-c(cc3)ccc3C,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2csc(n2)-c3ccc(Cl)cc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2csc(n2)-c(cc3)ccc3C(F)(F)F,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2csc(n2)-c(cc3)ccc3C,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2csc(n2)-c3ccccc3,PPARa,agonist
COC(=O)N(CC([O-])=O)Cc1cc(ccc1)OCc2csc(n2)-c3cc(Cl)ccc3,PPARa,agonist
c1ccccc1OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
Cc1cc(ccc1)OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
c1ccc(OC)cc1OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
COc(cc1)ccc1OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
Cc1cc(c(F)cc1)OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
COc1c(F)ccc(c1)OC(=O)N(CC([O-])=O)[C@@H](C)c2cc(ccc2)OCc3coc(n3)-c4ccc(Cl)cc4,PPARa,agonist
COc(cc1)ccc1C(=O)c2cccn2C/C=C/c3cc(CC([O-])=O)ccc3,PPARa,agonist
COc(cc1)ccc1C(=O)c2cccn2C/C=C/c3cc(ccc3)OCC([O-])=O,PPARa,agonist
c1cc(C)ccc1C(=O)c2cccn2C/C=C/c3cc(ccc3)OCC([O-])=O,PPARa,agonist
c1ccccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
c1cc(C)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
COc(cc1)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
COc(cc1)c(OC)cc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
CS(=O)(=O)c(cc1)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
c1cc(F)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
c1cc(C(F)(F)F)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
FC(F)(F)Oc(cc1)ccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
C1CCCc(c12)ccc(c2)C(\C)=N\OCCOc(cc3)ccc3CC(CO4)COC4(C([O-])=O)C,PPARa,agonist
c1cccc(c12)ccc(c2)C(\C)=N\OCCOc(cc3)ccc3CC(CO4)COC4(C([O-])=O)C,PPARa,agonist
c1ncccc1C(\C)=N\OCCOc(cc2)ccc2CC(CO3)COC3(C([O-])=O)C,PPARa,agonist
[O-]C(=O)COc(cc1)c(C)cc1C(\C)=N\OCc2c(C)nc(s2)-c(cc3)ccc3C(F)(F)F,PPARa,agonist
[O-]C(=O)COc(cc1)c(C)cc1C(\CC)=N\OCc2c(C)nc(s2)-c(cc3)ccc3C(F)(F)F,PPARa,agonist
[O-]C(=O)COc(cc1)c(C)cc1/C(C2CCCCC2)=N/OCc3c(C)nc(s3)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
[O-]C(=O)COc(cc1)c(C)cc1C(\C)=N\OCc2c(C)oc(n2)-c3ccccc3,PPARa,agonist
[O-]C(=O)COc(cc1)c(C)cc1C(\C)=N\OCc2c(C)oc(n2)-c(cc3)ccc3C,PPARa,agonist
C\C=C\C=C\C(=O)N(C1)[C@H](C([O-])=O)Cc(c12)ccc(c2)OCCc(c(o3)C)nc3\C=C\C(C)C,PPARa,agonist
C\C=C\C=C\C(=O)N(C1)[C@H](C([O-])=O)Cc(c12)ccc(c2)OCCc(c(o3)C)nc3\C=C\CC(C)C,PPARa,agonist
CC(C)=C\C=C\C(=O)N(C1)[C@H](C([O-])=O)Cc(c12)ccc(c2)OCCc(c(o3)C)nc3\C=C\CCC(C)C,PPARa,agonist
c1ccccc1C[C@@H](C([O-])=O)Oc2ccc(F)cc2,PPARa,agonist
FC(F)(F)c1cc(ccc1)O[C@H](C([O-])=O)Cc2ccccc2,PPARa,agonist
c1ccccc1C[C@@H](C([O-])=O)Oc2c(F)cc(Cl)cc2,PPARa,agonist
c1cc(Cl)cc(F)c1O[C@H](C([O-])=O)Cc2ccc(Cl)cc2,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1CCN(C2CCCCCC2)C(=O)Nc3c(F)cc(F)cc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1CCN(CCCCCCC)C(=O)Nc2ccc(F)cc2,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1CCN(C(=O)Nc2ccc(F)cc2)CCCCCC3CCCCC3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1CCN(CCCCCCC)C(=O)Nc2c(F)cc(F)cc2,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc2c(OC)cccc2)CCCCC3CCCCC3,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc(cc2)ccc2C(C)C)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)NC2CCCCC2)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc(c(C)c2)cc(C)c2C)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc(c(cc2)OC)cc2C)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc2cc(Cl)cc(Cl)c2)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc2c(OC)cc(cc2)OC)CCc3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc2cc(Cl)cc(Cl)c2)CCCCC3CCCCC3,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc(cc2)cc([N+]([O-])=O)c2C)CCCCC3CCCCC3,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(cc1)ccc1CCN(C(=O)Nc(cc2C#N)ccc2)CCCCC3CCCCC3,PPARa,agonist
O=C=Nc(cc1)ccc1C(=O)OCC[NH+](Cc(c2C(F)(F)F)ccc(C(F)(F)F)c2)CCCc3cc(ccc3)OC(C([O-])=O)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(Cc(c2C(F)(F)F)ccc(C(F)(F)F)c2)C(=O)COc(c3)ccc(Cl)c3Cl,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(C(=O)Cc(cc2)ccc2C(F)(F)F)c3cccc(-c4ncon4)c3C5CC5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(C(=O)COc(c2)ccc(Cl)c2Cl)c3cccc(-c4ncon4)c3C5CC5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(C(=O)c(c2)ccc(C(F)(F)F)c2C(F)(F)F)c3cccc(-c4ncon4)c3C5CC5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(Cc(c2C(F)(F)F)ccc(C(F)(F)F)c2)C(=O)Cc(cc3)ccc3C(F)(F)F,PPARa,agonist
CC[C@@H](C([O-])=O)Cc(c1)ccc(OC)c1C(=O)NCc(cc2)ccc2C(F)(F)F,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1C(=O)NCc(cc2)ccc2C(F)(F)F,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OC\C=C\C#CC#C/C=C/COc(cc2)ccc2C[C@H](C([O-])=O)OCC,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OCC#CCOc(cc2)ccc2C[C@H](C([O-])=O)OCC,PPARa,agonist
c1ccccc1C#C/C(C)=C/COc(cc2)ccc2C[C@@H](C([O-])=O)OCC,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OC\C=C(C)\C#Cc2ccc(cc2)C#C/C(C)=C/COc(cc3)ccc3C[C@H](C([O-])=O)OCC,PPARa,agonist
CCO[C@@H](C([O-])=O)Cc1ccc(cc1)OC/C=C(C)\C#Cc2ccc(cc2)-c(cc3)ccc3C#C/C(C)=C/COc(cc4)ccc4C[C@@H](C([O-])=O)OCC,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OCC/C=C/c2ccccc2,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OCc2ccc(cc2)COc(cc3)ccc3C[C@@H](C([O-])=O)OCC,PPARa,agonist
CC[C@H](C([O-])=O)[C@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARa,agonist
CC[C@@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARa,agonist
CC[C@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARa,agonist
CC[C@H](C([O-])=O)[C@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c(cc4)ccc4C,PPARa,agonist
CC[C@@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c(cc4)ccc4C,PPARa,agonist
CC[C@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c(cc4)ccc4C,PPARa,agonist
CC[C@@H](C([O-])=O)[C@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4ccc(F)cc4,PPARa,agonist
CC[C@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4ccc(F)cc4,PPARa,agonist
CC[C@@H](C([O-])=O)[C@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4cc(Cl)c(Cl)cc4,PPARa,agonist
CC[C@H](C([O-])=O)[C@@H]1CCc(c12)cc(cc2)OCCc3c(C)oc(n3)-c4cc(Cl)c(Cl)cc4,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c2c(F)cc(C(F)(F)F)cc2,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c(cc2)cc(F)c2C(F)(F)F,PPARa,agonist
CC[C@@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c(cc2)cc(F)c2C(F)(F)F,PPARa,agonist
[O-]C(=O)COc1ccc(cc1)OCc2cc(-c(cc3)ccc3C(F)(F)F)cc(c2)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1ccc(cc1)OCc2cc(-c(cc3)ccc3C(F)(F)F)cc(c2)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
[O-]C(=O)COc(c1)ccc(c1C)OCc2cc(-c(cc3)ccc3C(F)(F)F)cc(c2)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
[O-]C(=O)Cc1cc(Cl)c(cc1)-c2noc(C)c2COCCOc(cc3)c([N+]([O-])=O)cc3C(F)(F)F,PPARa,agonist
[O-]C(=O)Cc1cc(Cl)c(cc1)-c2noc(C)c2C(=O)NCCOc(cc3)c([N+]([O-])=O)cc3C(F)(F)F,PPARa,agonist
[O-]C(=O)Cc1cc(Cl)c(cc1)-c2noc(C(C)C)c2C(=O)NCCOc3c(Cl)cc(Cl)cc3,PPARa,agonist
[O-]C(=O)Cc1cc(Cl)c(cc1)-c2noc(C3CC3)c2C(=O)NCCOc4c(Cl)cc(Cl)cc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCOc4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCN(c(n2)oc(c23)cccc3)CCOc4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCN(c(n2)oc(c23)cccc3)CCOc4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccccc4,PPARa,agonist
[O-]C(=O)COc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccccc4,PPARa,agonist
CC[C@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccccc4,PPARa,agonist
CC[C@@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccccc4,PPARa,agonist
CC[C@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccc(F)cc4,PPARa,agonist
CC[C@@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccc(F)cc4,PPARa,agonist
CC[C@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccc(cc4)OC,PPARa,agonist
CC[C@@H](C([O-])=O)Oc(ccc1)cc1CN(c(n2)oc(c23)cccc3)CCCOc4ccc(cc4)OC,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(c1)ccc(c12)C[C@H](C2)N(CCCCCCC)C(=O)Nc3ccc(cc3)OC(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(c1)ccc(c12)C[C@H](C2)NC(=O)Nc3ccc(cc3)OC(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(c1)ccc(c12)C[C@@H](C2)NC(=O)Nc3ccc(cc3)OC(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(c1)ccc(c12)C[C@H](C2)N(CC)C(=O)Nc3ccc(cc3)OC(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Sc(c1)ccc(c12)C[C@@H](C2)N(CC)C(=O)Nc3ccc(cc3)OC(F)(F)F,PPARa,agonist
CC[C@H](C([O-])=O)Cc1c(F)cc(OCCC)c(c1)CNC(=O)c2c(F)cc(cc2)C34CC5CC(C3)CC(C4)C5,PPARa,agonist
CC[C@@H](C([O-])=O)Cc1c(F)cc(OCCC)c(c1)CNC(=O)c2c(F)cc(cc2)C34CC5CC(C3)CC(C4)C5,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3ccc(Cl)cc3,PPARa,agonist
CCO[C@H](C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3cc(Cl)c(Cl)cc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1CNC(=O)c2cc(nn2C)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n[nH]2)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(nn2C)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(nn2C)-c(cc3)ccc3C(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c(cc3)ccc3C(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(nn2C)-c(cc3)ccc3CC(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(n(n2)C)-c(cc3)ccc3CC(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(nn2CC)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(n(n2)CC)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(nn2CC=C)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(n(n2)CC=C)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(-c(cc3)ccc3C(C)(C)C)nn2CCOC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(n(n2)CCOC)-c(cc3)ccc3C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(-c(cc3)ccc3C(C)(C)C)n(n2)CCN4CCOCC4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(-c(cc3)ccc3C(C)(C)C)n(n2)Cc4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)c(C)cc1CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)OCC=C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)-c(c4C)cccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c(cc3)ccc3-c4ccoc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)-c4ccncc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)N4CCOCC4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1C)ccc(c1)CNC(=O)c2cc(n(n2)C)-c3ccc(cc3)N4CCCC4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)N(CCC2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(cc4)-c5ccccc5,PPARa,agonist
CCCCCCC#CC1=CC(=O)[C@H](CCCCCC)[C@@H]1OCCCCCC([O-])=O,PPARa,agonist
CCCCCCC#CC1=CC(=O)[C@H](CCCCCC)[C@H]1OCCCCCC([O-])=O,PPARa,agonist
[O-]C(=O)CCCCCO[C@@H](C=CC1=O)[C@H]1CCCCCCC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)c(c34)cccc4C(=O)c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccoc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccc(cc5)OC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c(c4)ccc(c45)cccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1cccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c(c4)ccc(c45)cccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(cc4)-c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1cccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(cc4)-c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1cccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(F)cc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)n(cc2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(cc4)OC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1cccc(c12)N(CCC2)CCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c1)ccc(c12)N(CCC2)CCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc1cccc(c12)N(CCC2)CCCOc(cc3)c(CCC)cc3C(=O)c4ccc(cc4)-c5ccccc5,PPARa,agonist
Cc1cc(ccc1)N2CC[NH+](CC2)[C@H](C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARa,agonist
c1ccccc1N2CC[NH+](CC2)[C@H](C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARa,agonist
c1cccc(c1[N+]([O-])=O)S(=O)(=O)N2CC[NH+](CC2)[C@H](C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc([nH+]4)-c5ccccc5,PPARa,agonist
c1cccc(c1F)S(=O)(=O)N2CC[NH+](CC2)[C@H](C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc([nH+]4)-c5ccccc5,PPARa,agonist
Fc1ccc(cc1)S(=O)(=O)N2CC[NH+](CC2)[C@H](C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc([nH+]4)-c5ccccc5,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc(c3C)ccc(C)c3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccccc2)CC(=O)Nc(c3C)ccc(C)c3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2cccs2)CC(=O)Nc(c3C)ccc(C)c3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccc(cc2)OC)CC(=O)Nc(c3C)ccc(C)c3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](CCC)CC(=O)Nc(c2C)ccc(C)c2,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc(c3C)cccc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc(c3C)cc(C)cc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc3c(OC)ccc(c3)OC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc3cc(OC)ccc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)Nc3c(F)cc(F)cc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)ccc1C[NH+](Cc2ccco2)CC(=O)NCc3c(Cl)cccc3,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c2ccc(cc2)Oc3ccc(F)cc3,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c2ccc(cc2)Oc3ccc(Cl)cc3,PPARa,agonist
CC[C@H](C([O-])=O)Cc(c1)ccc(OC)c1CNC(=O)c2ccc(cc2)Oc3ccc(Br)cc3,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc3c(C)oc(n3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)nc(o3)-c4c(Cl)cc(Cl)cc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(c(C)c1)cc(c12)onc2CCc(c3C(C)C)sc(n3)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc3c(CC)oc(n3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc3c(CCC)oc(n3)-c4ccccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc3c(CCC)oc(n3)-c4c(Cl)cccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)nc(o3)-c4c(Cl)cccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc3c(CCCCCC)oc(n3)-c4c(Cl)cccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)nc(o3)-c4c(O)cccc4,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)nc(o3)-c(cc4)ccc4C(C)(C)C,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)nc(o3)-c(cc4)ccc4CCCC,PPARa,agonist
[O-]C(=O)C(C)(C)Oc(cc1)cc(c12)onc2CCc(c3C(C)C)sc(n3)-c(cc4)ccc4C(F)(F)F,PPARa,agonist
